index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,R1,R2,R3,R4,R5,R6,Total_weight
150,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.33583035241000003,0.5991,1.0,0.5991,1.0,1.0,128.99587518
151,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.57638723487,0.57638723487,1.0,1.0,0.9999989439551,63.453992894
152,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.4234,1.0,1.0,0.5991,1.0,1.0,128.99587518
153,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.3517,0.99999999999,0.3517,0.9366000000000001,1.0,1.0,121.20057019
154,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,1.0,0.9282999999999999,1.0,1.0,1.0,115.60716006
155,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,1.0,0.9544999999999999,0.9982,1.0,0.9982,110.10317835
156,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.33583035241000003,0.6651,0.6651,0.67990423336,1.0,1.0,128.99587518
157,6,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.0366,0.90359494358,0.9985819275500001,0.9985819275500001,1.0,1.0,74.73172649
158,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3647,0.5729,0.9999989439599999,0.5505,1.0,1.0,63.453992894
159,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.81,0.99987154662,0.9761,0.96444477794,0.996441368391,1.0,47.435002944
160,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.90359494358,1.0,1.0,0.999999999463,0.9999999994633,63.453992894
161,6,1,1,0,-1,-1,-1,3,6.12595,11.4656,11.4656,11.4656,11.4656,24.7024,0.81,0.90359494358,1.0,0.99999999946,0.999999999463,0.9943,76.690773772
162,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.9995438476399999,1.0,0.335830352415,1.0,0.9995438476382,101.8472058
163,3,1,3,1,0,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.99954384764,0.6651,1.0,1.0,1.0,1.0,136.65628208
164,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.3517,0.9544999999999999,0.9999945213299999,0.999994521327,1.0,110.10317835
165,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.59802524001,0.57638723487,0.57638723487,1.0,1.0,63.453992894
166,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.99987154662,0.90359494358,1.0,1.0,1.0,1.0,69.092859692
167,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.59802524001,0.57638723487,1.0,1.0,0.9999989439551,63.453992894
168,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.3517,1.0,0.5991,0.67990423336,1.0,1.0,128.99587518
169,4,1,3,-1,0,1,-1,-1,16.9745,16.9745,20.8722,24.7024,24.7024,24.7024,0.9545,0.169683161729,0.7617,1.0,1.0,1.0,128.92842613
170,6,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.9761,0.7121,0.9985819275500001,1.0,0.9985819275519999,1.0,74.73172649
171,5,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.99987154662,0.99987154662,0.81,0.9035949435799999,0.9985819275519999,0.999999999651,58.413533058
172,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.99999999999,1.0,1.0,0.5991,1.0,1.0,128.99587518
173,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.4234,0.33583035241000003,0.99999999999,0.99954384764,0.9544999999999999,0.9999999999913,101.8472058
174,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.0366,0.9644447779399999,0.9761,0.99644136839,1.0,0.9999999994633,52.77466626
175,3,1,3,1,0,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.9545,0.6799042333599999,1.0,1.0,1.0,1.0,136.65628208
176,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.9995438476399999,0.9999945213299999,0.9282999999999999,1.0,1.0,112.85516921
177,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.0366,0.9072,1.0,0.99999999946,0.9985819275519999,1.0,69.092859692
178,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.16968316173,0.33583035241000003,0.3517,0.99999999999,0.9544999999999999,0.9995438476382,101.8472058
179,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.3517,1.0,0.4234,0.9339431681899999,1.0,1.0,121.20057019
180,5,1,1,-1,-1,0,3,-1,6.12595,6.12595,6.12595,11.4656,24.7024,24.7024,0.99987154662,0.99987154662,0.9761,1.0,1.0,0.9943,79.248228017
181,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.16968316173,0.9995438476399999,1.0,0.99649380657,1.0,1.0,121.20057019
182,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.81,0.9644447779399999,0.9998715466199999,0.7121,1.0,1.0,52.77466626
183,3,1,3,0,1,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.33583035241000003,0.9366,1.0,1.0,1.0,1.0,136.65628208
184,-1,-1,-1,-1,-1,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.33583035241000003,0.9366,1.0,1.0,1.0,1.0,136.65628208
185,-1,-1,-1,-1,-1,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.33583035241000003,0.9366,1.0,1.0,1.0,1.0,136.65628208
186,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.169683161729,1.0,0.9999945213299999,1.0,1.0,110.10317835
187,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.96444477794,0.9761,0.9761,0.99644136839,0.996441368391,1.0,52.77466626
188,6,1,2,-1,-1,-1,0,1,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.9344416022800001,0.93444160228,0.93444160228,0.93444160228,0.999864819488,1.0,40.921803527
189,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.99987154662,0.9035949435799999,0.99999999946,1.0,0.9999999994633,58.114329577
190,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.9995438476399999,0.99999999999,0.99225420655,1.0,1.0,110.10317835
191,3,1,3,1,0,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.3517,0.6651,1.0,1.0,1.0,1.0,136.65628208
192,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,1.0,0.99954384764,1.0,0.9982,1.0,110.10317835
193,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.99999999999,0.4234,1.0,0.7617,1.0,1.0,121.20057019
194,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.9545,0.99954384764,0.9999945213299999,1.0,1.0,110.10317835
195,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.9072,0.7121,0.9072,1.0,0.9964413683911,63.453992894
196,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.96444477794,0.9644447779399999,0.9072,1.0,0.996441368391,1.0,60.933762976
197,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.5729,0.9999989439599999,1.0,1.0,0.9999989439551,63.453992894
198,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.0366,0.7121,1.0,0.9072,1.0,1.0,69.092859692
199,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.9995438476399999,0.4234,1.0,1.0,0.9999999999913,101.8472058
200,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.16968316173,1.0,0.99954384764,0.9339431681899999,1.0,1.0,121.20057019
201,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.9072,0.9035949435799999,1.0,1.0,1.0,63.453992894
202,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.5505,0.5505,1.0,1.0,1.0,63.453992894
203,3,1,3,1,0,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.99954384764,0.6799042333599999,1.0,1.0,1.0,1.0,136.65628208
204,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.9545,0.4234,0.9544999999999999,1.0,0.9995438476382,101.8472058
205,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.99999999999,0.99999999999,1.0,0.992254206545,1.0,110.10317835
206,3,1,3,1,0,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.16968316173,0.6799042333599999,1.0,1.0,1.0,1.0,136.65628208
207,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.96444477794,0.9644447779399999,0.99644136839,0.7121,0.9985819275519999,1.0,63.753196375
208,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.99954384764,1.0,0.9544999999999999,1.0,0.9544999999999999,1.0,101.8472058
209,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.96444477794,0.8099999999999999,0.9998715466199999,0.7121,1.0,1.0,52.77466626
210,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.96444477794,0.8099999999999999,0.9998715466199999,0.7121,1.0,1.0,52.77466626
211,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.9072,0.99644136839,0.7121,1.0,1.0,63.453992894
212,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.99999999999,0.9999945213299999,0.9282999999999999,0.992254206545,0.9922542065452999,112.85516921
213,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.33583035241000003,0.4234,0.99954384764,1.0,0.999994521327,1.0,107.3511875
214,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.99999999999,0.335830352415,0.99954384764,0.992254206545,1.0,107.3511875
215,-1,-1,-1,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.99999999999,0.335830352415,0.99954384764,0.992254206545,1.0,107.3511875
216,5,1,2,3,-1,-1,-1,-1,4.32456,19.7265,19.7265,19.7265,19.7265,19.7265,0.9464,0.8138,0.921,1.0,1.0,0.9952945749798,102.95718306
217,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.3517,0.99999999999,0.9282999999999999,1.0,0.9982,110.10317835
218,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.169683161729,0.9544999999999999,1.0,0.9982,1.0,110.10317835
219,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.81,0.9761,0.9072,0.99999999946,1.0,0.999999999651,63.753196375
220,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3647,1.0,0.5729,1.0,1.0,1.0,63.453992894
221,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.99987154662,0.7121,0.99644136839,0.996441368391,1.0,58.114329577
222,6,1,1,0,-1,-1,-1,3,6.12595,11.4656,11.4656,11.4656,11.4656,24.7024,0.99987154662,0.99644136839,1.0,0.99999999946,0.999999999463,0.9943,76.690773772
223,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.99649380701,0.99649380701,0.93444160228,0.9999139315100001,0.9576311960617999,1.0,50.882288999
224,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.99954384764,0.3517,0.335830352415,0.9366000000000001,1.0,1.0,121.20057019
225,-1,-1,-1,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.99954384764,0.3517,0.335830352415,0.9366000000000001,1.0,1.0,121.20057019
226,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.9982,0.9999945213299999,0.99225420655,1.0,1.0,115.60716006
227,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.4234,0.33583035241000003,0.9544999999999999,0.9339431681899999,1.0,1.0,121.20057019
228,6,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.9761,0.99987154662,0.99644136839,1.0,0.9985819275519999,0.999999999651,63.753196375
229,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.9761,0.7121,0.7121,1.0,1.0,58.114329577
230,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.90359494358,0.7121,1.0,0.999999999463,0.9964413683911,63.453992894
231,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.3517,1.0,1.0,0.999999999991,1.0,101.8472058
232,4,1,3,-1,0,1,-1,-1,16.9745,16.9745,20.8722,24.7024,24.7024,24.7024,0.3517,0.3517,0.9366000000000001,1.0,1.0,1.0,128.92842613
233,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.99954384764,1.0,1.0,0.67990423336,1.0,1.0,128.99587518
234,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.7702,0.9464,0.93444160228,0.9999139315100001,0.9735999999999999,1.0,50.882288999
235,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.96444477794,0.9761,0.81,0.81,0.996441368391,0.9999999994633,47.435002944
236,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.9644447779399999,0.7121,0.7121,0.996441368391,1.0,58.114329577
237,4,1,0,1,-1,3,-1,-1,6.12595,11.4656,11.4656,24.7024,24.7024,24.7024,0.3647,0.5729,1.0,1.0,1.0,1.0,103.16433553
238,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.99987154662,0.9761,0.99644136839,0.9035949435799999,0.9985819275519999,1.0,63.753196375
239,5,1,1,-1,-1,0,3,-1,6.12595,6.12595,6.12595,11.4656,24.7024,24.7024,0.81,0.9644447779399999,0.9998715466199999,0.99999999946,0.9943,0.9943,79.248228017
240,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.99644136839,0.9035949435799999,0.99644136839,1.0,0.9999999994633,63.453992894
241,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.9545,0.9999945213299999,1.0,0.999994521327,1.0,112.85516921
242,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.169683161729,0.99999999999,1.0,0.9982,0.9982,110.10317835
243,3,1,3,1,0,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.4234,0.6799042333599999,1.0,1.0,1.0,1.0,136.65628208
244,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.99999999999,1.0,1.0,0.5991,1.0,1.0,128.99587518
245,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.9995438476399999,0.3517,0.99954384764,0.9982,0.9999945213267,107.3511875
246,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,1.0,0.99999999999,0.9282999999999999,1.0,0.9922542065452999,110.10317835
247,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.90359494358,0.99999999946,1.0,1.0,1.0,63.453992894
248,6,1,1,-1,-1,-1,2,3,6.12595,6.12595,6.12595,6.12595,9.33853,23.231,0.99987154662,0.99987154662,0.9998715466199999,0.9761,1.0,1.0,57.073348346
249,6,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.81,0.9761,0.9998715466199999,0.7121,1.0,0.998581927552,58.413533058
250,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.9072,0.9035949435799999,0.99644136839,1.0,0.9964413683911,63.453992894
251,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.0366,0.8099999999999999,0.9761,0.9035949435799999,1.0,1.0,52.77466626
252,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.16968316173,0.169683161729,0.9544999999999999,1.0,0.9544999999999999,0.9922542065452999,104.59919665
253,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.9761,0.90359494358,0.99999999946,1.0,0.999999999463,1.0,66.273426293
254,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.99954384764,0.169683161729,0.9544999999999999,1.0,0.9544999999999999,0.9995438476382,101.8472058
255,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.16968316173,0.99999999999,0.335830352415,0.99954384764,0.999999999991,0.9999999999913,101.8472058
256,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.96444477794,0.9644447779399999,0.9072,0.7121,0.9985819275519999,1.0,63.753196375
257,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.99644136839,0.9035949435799999,0.7121,0.996441368391,1.0,63.453992894
258,6,1,2,-1,-1,-1,-1,3,4.32456,4.32456,4.32456,4.32456,4.32456,19.7265,0.0541,0.9464,0.9463999999999999,0.99649380701,0.996493807006,1.0,41.349311639
259,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.028639075529000003,0.59802524001,0.57638723487,0.57638723487,1.0,0.9999989439551,63.453992894
260,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.99999999999,0.3517,0.335830352415,0.7617,1.0,1.0,121.20057019
261,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.9995438476399999,0.9999945213299999,1.0,1.0,1.0,112.85516921
262,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.0366,0.90359494358,1.0,0.99999999946,1.0,1.0,69.092859692
263,6,1,1,-1,-1,0,-1,3,6.12595,6.12595,6.12595,11.4656,11.4656,24.7024,0.9761,0.9761,0.96444477794,0.99644136839,1.0,0.9943,66.011447139
264,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.99999999999,0.4234,0.9999945213299999,0.9982,1.0,110.10317835
265,6,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.9761,0.99987154662,0.81,0.9035949435799999,0.9985819275519999,1.0,58.413533058
266,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,1.0,0.6799042333599999,1.0,0.5991,1.0,1.0,128.99587518
267,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.90359494358,1.0,0.9072,0.996441368391,1.0,63.453992894
268,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.3517,0.169683161729,0.99954384764,1.0,0.999994521327,0.9999945213267,107.3511875
269,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.33583035241000003,0.4234,0.3517,0.9339431681899999,1.0,1.0,121.20057019
270,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.028639075529000003,0.3647,0.5505,0.5729,1.0,1.0,58.114329577
271,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.0366,0.99644136839,1.0,1.0,0.9985819275519999,0.999999999651,69.092859692
272,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.33583035241000003,0.99999999999,1.0,1.0,0.9999945213267,110.10317835
273,4,1,0,1,-1,3,-1,-1,6.12595,11.4656,11.4656,24.7024,24.7024,24.7024,0.23750000000000002,0.5505,1.0,0.9985999999999999,0.999999846405,1.0,103.16433553
274,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.9761,0.99644136839,1.0,1.0,1.0,1.0,69.092859692
275,6,1,2,-1,-1,-1,-1,1,4.32456,4.32456,4.32456,4.32456,4.32456,9.33853,0.7702,0.7702,0.99649380701,0.99649380701,0.996493807006,1.0,30.961318059
276,5,1,0,1,-1,-1,3,-1,6.12595,11.4656,11.4656,11.4656,24.7024,24.7024,0.028639075529000003,0.59802524001,1.0,0.59802524001,0.999999846405,1.0,89.927554651
277,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.169683161729,0.99954384764,0.99999999999,0.999994521327,1.0,107.3511875
278,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.9995438476399999,1.0,0.99225420655,0.992254206545,1.0,110.10317835
279,4,1,3,-1,0,1,-1,-1,16.9745,16.9745,20.8722,24.7024,24.7024,24.7024,0.9545,1.0,0.99649380657,1.0,1.0,1.0,128.92842613
280,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.9545,0.99954384764,0.99225420655,0.9982,1.0,110.10317835
281,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.4234,0.9545,1.0,0.7617,1.0,1.0,121.20057019
282,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.99644136839,0.99999999946,0.9072,1.0,1.0,63.453992894
283,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.99644136839,0.99999999946,0.9072,1.0,1.0,63.453992894
284,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.99987154662,0.8099999999999999,0.9998715466199999,0.96444477794,0.999999999463,1.0,47.435002944
285,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.99987154662,0.8099999999999999,0.9998715466199999,0.96444477794,0.999999999463,1.0,47.435002944
286,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,1.0,0.9282999999999999,0.9999945213299999,1.0,1.0,112.85516921
287,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.90359494358,0.99644136839,0.9072,0.999999999463,1.0,63.453992894
288,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.96444477794,0.99987154662,0.96444477794,0.9072,0.996441368391,1.0,52.77466626
289,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,1.0,1.0,0.9999945213299999,1.0,0.9999945213267,110.10317835
290,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.9545,0.9999945213299999,1.0,0.999994521327,0.9999945213267,112.85516921
291,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.3517,0.4234,0.3517,0.999994521327,0.9999945213267,107.3511875
292,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.4234,0.3517,0.99954384764,0.992254206545,1.0,107.3511875
293,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.7121,1.0,0.7121,1.0,0.9964413683911,63.453992894
294,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.33583035241000003,0.4234,0.335830352415,1.0,0.9544999999999999,0.9982,104.59919665
295,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.3647,0.23750000000000002,1.0,0.59802524001,1.0,0.9999989439551,58.114329577
296,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.33583035241000003,0.99999999999,0.99954384764,0.9366000000000001,1.0,1.0,121.20057019
297,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.9761,0.90359494358,1.0,0.9035949435799999,1.0,0.998581927552,66.273426293
298,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.81,0.7121,0.9072,1.0,1.0,0.998581927552,66.273426293
