index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,R1,R2,R3,R4,R5,R6,Total_weight
1,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.66666666667,0.36805555556,1.0,1.0,0.99957175449,1.0,58.114329577
2,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.6287841844900001,0.162037037037,0.324845679012,0.47299382716,0.4575617284,1.0,42.095339627
3,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.28780864198,0.22762345679,0.351569198853,0.62619055231,0.51466049383,1.0,42.095339627
4,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.043950142523,0.53472222222,1.0,1.0,1.0,1.0,58.114329577
5,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.12191358025,0.9780351012799999,0.72516133815,0.99999907441,1.0,1.0,52.77466626
6,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20921111093,0.98584732546,0.9853395061699999,1.0,1.0,0.9995025669251,58.114329577
7,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.66701691358,0.9978987242,1.0,1.0,1.0,1.0,112.85516921
8,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.73813319976,0.99999173382,0.9993394465800001,0.9999653050299999,1.0,1.0,63.453992894
9,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.07940260082299999,0.6080246913599999,1.0,1.0,0.9999831961300001,1.0,58.114329577
10,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.43209876543000003,0.45293209876999996,0.99992090766,1.0,1.0,1.0,58.114329577
11,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.16666666667000002,0.24922839506,1.0,0.9421296296299999,0.98688271605,1.0,58.114329577
12,6,1,1,-1,-1,2,-1,0,6.12595,6.12595,6.12595,9.33853,9.33853,14.285,0.27469135802,0.20652505693,0.54089506173,0.43209876543,0.99922839506,0.9999999173157,51.339944067
13,6,1,1,2,-1,-1,0,-1,6.12595,9.33853,9.33853,9.33853,14.285,14.285,0.11221593601999999,0.56829022764,0.9977323258299999,0.44058641975,1.0,1.0,62.711626303
14,6,1,2,3,-1,-1,-1,-1,4.32456,19.7265,19.7265,19.7265,19.7265,19.7265,0.31635802469,1.0,0.9999054324300001,1.0,1.0,1.0,102.95718306
15,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.35156919885,0.98533950617,0.9999999830399999,1.0,1.0,1.0,63.453992894
16,6,1,2,1,-1,-1,-1,0,4.32456,9.33853,9.33853,9.33853,9.33853,14.285,0.56172839506,0.134563649877,0.9228395061699999,0.43429199341,0.9899691358,1.0,55.963726353
17,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.33179012346000003,0.37731481480999995,0.9953703703700001,0.97685185185,1.0,1.0,58.114329577
18,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.041345864391,0.29706790123000004,0.9953703703700001,0.9999975371600001,1.0,1.0,58.114329577
19,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.023274498991000002,0.11728703618900001,0.7104573546499999,1.0,1.0,1.0,52.77466626
20,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.93494965615,0.9881734760399999,0.9884259259299999,0.87191358025,0.7415123456799999,0.9971725364156,101.8472058
21,6,1,1,-1,2,-1,-1,0,6.12595,6.12595,9.33853,9.33853,9.33853,14.285,0.80608497844,0.25689755954000004,0.42283950617,0.99998204401,0.9729076218999999,1.0,54.552529587
22,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.61728395062,1.0,1.0,1.0,1.0,1.0,115.60716006
23,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.97446003665,0.67438271605,0.7839506172799999,0.98626979054,0.8726851851899999,0.9921708865987,101.8472058
24,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.043209876543,0.99881534179,0.999949658,0.9999955737099999,0.9896129841400001,0.9999981287742,63.453992894
25,6,1,1,-1,2,-1,0,-1,6.12595,6.12595,9.33853,9.33853,14.285,14.285,0.58950617284,0.59393109604,0.54552469136,0.42824074073999996,1.0,1.0,59.499040782
26,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.081018518519,0.64487717763,0.9822530864200001,1.0,1.0,1.0,58.114329577
27,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.98951526259,0.78472222222,0.85128398498,0.92361111111,0.81172839506,0.9983609066058,101.8472058
28,5,1,1,-1,-1,-1,2,-1,6.12595,6.12595,6.12595,6.12595,9.33853,9.33853,0.11358943465,0.31135757098,0.79458633628,0.4575617284,0.7522241225699999,0.9991354868576,43.180847351
29,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.57157895095,0.99908867663,1.0,0.99997090907,1.0,1.0,63.453992894
30,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.33410493827,0.4837962963,0.49151234568,0.53472222222,0.99997090907,1.0,47.435002944
31,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.42709753373000003,0.35648148148000003,0.58269143434,0.99999263565,1.0,1.0,52.77466626
32,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.27314814815,0.49937664374,1.0,1.0,1.0,1.0,58.114329577
33,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.26754168654,0.13844342889400002,0.44397631625,0.9999999240399999,1.0,1.0,52.77466626
34,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.21346505653,0.6589506172799999,0.95143369306,1.0,1.0,1.0,52.77466626
35,6,1,1,2,-1,-1,-1,0,6.12595,9.33853,9.33853,9.33853,9.33853,14.285,0.0177787197564,0.82629681976,0.9675121389000001,0.9837962963,0.93441358025,1.0,57.765115107
36,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.6272351696,1.0,1.0,0.99074074074,0.99922839506,1.0,63.453992894
37,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.34445240720000003,0.71310742579,1.0,0.99915799739,1.0,0.9999995121013,58.114329577
38,6,1,1,-1,2,-1,-1,0,6.12595,6.12595,9.33853,9.33853,9.33853,14.285,0.64583333333,0.6307698146699999,0.51234567901,0.88194444444,0.45987654321,1.0,54.552529587
39,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.60828137311,0.44984567901000005,0.388888888889,0.338734567901,0.60443728558,1.0,40.921803529
40,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.48225308642000003,0.99998438485,1.0,0.9845679012299999,1.0,1.0,63.453992894
41,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.0160365647399,0.51080246914,0.44521604938,1.0,1.0,1.0,52.77466626
42,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.39737654321,0.55555555556,0.99998872131,1.0,1.0,1.0,58.114329577
43,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.39274691358,0.40740740741000003,1.0,1.0,1.0,1.0,58.114329577
44,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.54089506173,0.128313079768,0.39320846050499997,0.6358024691399999,1.0,1.0,47.435002944
45,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.7564722305,0.1026234567901,0.317305830177,1.0,1.0,1.0,52.77466626
46,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.74691358025,0.5162037037,0.98601291689,0.82561728395,0.8572530864200001,0.9993454218281,101.8472058
47,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.057183074206,0.30787037037,0.53240740741,0.44058641975,0.99984090942,1.0,47.435002944
48,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20216049383,0.2075617284,1.0,1.0,0.99382716049,1.0,58.114329577
49,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.063674010849,0.10394225224550001,0.9853395061699999,0.99827097471,1.0,0.9999309826066,58.114329577
50,5,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.70096535967,0.43055555556,0.49732461191,0.381172839506,1.0,1.0,55.896263274
51,6,1,2,-1,-1,-1,-1,3,4.32456,4.32456,4.32456,4.32456,4.32456,19.7265,0.55181658121,0.22133515582000002,0.35185185185199996,0.39206160584399996,0.66668042243,1.0,41.349311639
52,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.22915543476,0.41820987653999997,1.0,0.9999843848500001,0.97685185185,0.9999999263104,58.114329577
53,5,1,1,2,-1,-1,0,-1,6.12595,9.33853,9.33853,9.33853,14.285,14.285,0.17908290058,0.69136301156,0.338734567901,0.9965929556299999,1.0,1.0,62.711626303
54,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.102938041397,0.99999996724,1.0,0.99999173382,1.0,1.0,63.453992894
55,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.99854774343,0.96990740741,0.9027777777799999,0.9984567901199999,0.9058641975299999,0.9924091426681,101.8472058
56,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.97603849344,0.87577160494,0.8834876543200001,0.9824117301499999,0.9052456397499999,0.99055671381808,101.8472058
57,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.36882716049000003,0.23302469136,0.41619005021,1.0,0.9999999263099999,1.0,52.77466626
58,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.1169461451,0.25520746759,1.0,1.0,1.0,1.0,58.114329577
59,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.67283950617,0.64790620687,1.0,1.0,1.0,0.9999999830405,58.114329577
60,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.053240740741,0.5407735768,1.0,0.9822530864200001,0.9999968409,1.0,58.114329577
61,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.14814814815000002,0.8487654321,0.69294197119,0.59722222222,0.9082061270699999,0.9958611057755999,32.932734377
62,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.47608024691,0.58564814815,1.0,0.96064814815,1.0,1.0,58.114329577
63,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.14043209877,0.1095679012346,0.43055555556,0.48688271605,0.9872825537700001,1.0,40.921803529
64,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.38734567901,0.44397631625,0.362654320988,0.7709486356599999,0.9999999206500001,1.0,47.435002944
65,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.85339506173,0.89714000885,0.9986639853599999,0.7785493827200001,0.9999999158199999,1.0,101.8472058
66,5,1,2,1,-1,-1,0,-1,4.32456,9.33853,9.33853,9.33853,14.285,14.285,0.2075617284,0.59428904173,0.51055342464,0.41975308642,1.0,1.0,60.910237548
67,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.44397631625,0.113589434647,0.6075054637899999,0.7399691358,0.315586419753,0.9976851851852,42.095339627
68,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.25656149915,0.47839506173,0.5162037037,1.0,1.0,1.0,52.77466626
69,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.7030452648,0.68209876543,0.85570987654,0.9473843050299999,0.9591049382700001,0.9983701592696,101.8472058
70,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.18209876543,0.33410493827,0.9995880554900001,1.0,1.0,1.0,58.114329577
71,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.9662398049200001,0.90509259259,0.67438271605,0.9975826221099999,0.81168611928,0.9995661318199,101.8472058
72,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.39609775674000003,0.25790042499,1.0,0.9998912261599999,0.9984567901199999,1.0,60.933762976
73,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.16358024691,0.22208250023,0.39583333333299997,0.56095679012,0.66544894978,1.0,40.921803529
74,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.75385802469,0.625,0.9984567901199999,1.0,1.0,1.0,58.114329577
75,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.14351851852,0.98542037849,0.9996726547899999,0.9999997709699999,1.0,0.9997502492779999,63.453992894
76,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.25385802469,0.46990740741000003,0.64082103874,0.6620370370399999,0.61342592593,1.0,40.921803529
77,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.8133893170600001,0.78780864198,1.0,1.0,1.0,1.0,112.85516921
78,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.78307362335,0.45216049383,0.375,0.45061728395,0.50385802469,1.0,40.921803529
79,6,1,2,1,-1,-1,-1,0,4.32456,9.33853,9.33853,9.33853,9.33853,14.285,0.58313482052,0.47222222222,0.95022879819,0.80994597565,0.8125,1.0,55.963726353
80,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.46604938272,0.31327160494,1.0,1.0,1.0,1.0,58.114329577
81,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.17719039636,0.99540137299,1.0,1.0,1.0,1.0,63.453992894
82,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.32021604938000003,0.6132171681899999,1.0,1.0,1.0,0.9953703703704,58.114329577
83,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.064089067658,0.146604938272,1.0,1.0,1.0,0.9999981081111,58.114329577
84,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.023919753086,0.35202336895999997,0.9537037037,1.0,1.0,1.0,58.114329577
85,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.18480278087000002,1.0,1.0,1.0,0.9976851851899999,1.0,66.273426293
86,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.51774691358,0.36651234568,0.6049382716,0.62114197531,0.56867283951,0.9910076257247,32.932734377
87,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.39381088162,0.34027777778,0.380976183589,1.0,0.99999651878,0.9961419753085999,52.77466626
88,5,1,1,2,-1,-1,0,-1,6.12595,9.33853,9.33853,9.33853,14.285,14.285,0.14197530864000002,0.34021104918,0.56558641975,0.96450617284,1.0,1.0,62.711626303
89,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.85030864198,0.9220679012299999,0.87577160494,0.9089506172799999,0.9968353676199999,0.9943612948963,101.8472058
90,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.11209475242,0.39737654321000004,0.42471615032,0.315586419753,0.47049778162,1.0,42.095339627
91,2,1,1,2,-1,-1,-1,-1,6.12595,9.33853,9.33853,9.33853,9.33853,9.33853,0.024112792504000002,0.69836536493,0.347787836737,0.9826779881100001,0.9844293423699999,0.9913625490379,52.818603912
92,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.17206790123000001,0.69723826898,0.87808641975,1.0,1.0,1.0,58.114329577
93,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.7873942297200001,0.48765432099000006,1.0,1.0,0.9976851851899999,1.0,58.114329577
94,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.016975308642,0.99998319613,1.0,0.9999990699500001,1.0,1.0,63.453992894
95,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.5632716049400001,0.24918475779000002,0.99999810861,1.0,1.0,1.0,58.114329577
96,6,1,1,0,-1,2,-1,-1,6.12595,11.4656,11.4656,14.285,14.285,14.285,0.27284010734,1.0,1.0,1.0,1.0,1.0,71.912293091
97,6,1,1,2,-1,-1,-1,0,6.12595,9.33853,9.33853,9.33853,9.33853,14.285,0.62296104894,0.38977499423999995,0.50025489192,0.7160493827200001,0.91490833492,1.0,57.765115107
98,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.23611111111000002,0.9999887535199999,1.0,0.9560185185200001,1.0,1.0,63.453992894
99,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.5632716049400001,0.38040123456999997,0.64969135802,1.0,1.0,1.0,52.77466626
100,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.42283950617,0.40586419753,0.35262345679,0.90200617284,1.0,0.9930555555556,52.77466626
101,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.18923062222,0.99999548885,1.0,1.0,1.0,1.0,63.453992894
102,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.08256172839499999,0.5945153545,0.344135802469,0.384417907058,0.50617283951,1.0,42.095339627
103,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.10319032875499999,0.3950617284,0.8776596695500001,0.42283950617,1.0,1.0,47.435002944
104,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.25790042499,0.37816900775999995,1.0,1.0,1.0,1.0,58.114329577
105,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.35796526852,0.23070987654,1.0,1.0,0.99074074074,1.0,58.114329577
106,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.47916416988,0.99459876543,1.0,1.0,1.0,1.0,112.85516921
107,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.94135802469,0.97916666667,0.9895152625899999,0.7391975308600001,0.94867408793,0.9961932020068,101.8472058
108,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.13017387518,0.99999634321,0.9922839506200001,1.0,1.0,1.0,63.453992894
109,5,1,1,-1,-1,2,0,-1,6.12595,6.12595,6.12595,9.33853,14.285,14.285,0.36959876543000003,0.49459876543000003,0.65740740741,0.5407485152,1.0,1.0,56.286455262
110,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.15837148689,0.53921053373,0.55555555556,0.56327160494,0.9976851851899999,1.0,47.435002944
111,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.22299382716000002,0.99958805549,1.0,1.0,1.0,1.0,63.453992894
112,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.95833333333,0.91975308642,0.9155816859899999,0.87885802469,0.96759259259,0.999708107663,101.8472058
113,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.42938574526,0.97608024691,0.99922839506,1.0,1.0,1.0,63.453992894
114,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.044614956984000004,0.11882716049400001,0.64722701384,0.9997473108599999,0.99994198828,1.0,52.77466626
115,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.47222222222,0.31712962963,0.99999997037,1.0,1.0,1.0,58.114329577
116,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.26259112731,0.31172839506,0.335614620434,0.91570965288,0.8831605302300001,0.989969135802469,32.932734377
117,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.34799382716,0.99999994654,0.99999390552,1.0,1.0,1.0,63.453992894
118,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.99990537238,0.71219135802,0.99693565361,0.95096972201,0.9835392917300001,0.9991856529576,101.8472058
119,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20679012346,0.43209876543000003,0.9999820124700001,1.0,1.0,1.0,58.114329577
120,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.1472313244,0.6412037037,0.49273336054,0.99992150895,0.99999981149,0.999642780206,52.77466626
121,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.33101851852,0.42283950617,0.377211897822,1.0,1.0,1.0,52.77466626
122,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.26080246914,0.55169753086,0.45293209876999996,0.99908867663,1.0,1.0,52.77466626
123,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.34104938272,0.189814814815,0.34567901234599996,0.324845679012,0.9999996332500001,0.999837121858,40.921803529
124,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.22783432545,0.117756857266,0.62443533665,1.0,1.0,1.0,52.77466626
125,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.1124806746,0.19580316453500002,1.0,1.0,1.0,1.0,58.114329577
126,6,1,2,-1,1,-1,-1,0,4.32456,4.32456,9.33853,9.33853,9.33853,14.285,0.06779529882,0.10570987654320001,0.46913580247,0.52237654321,0.99816683644,1.0,50.949752078
127,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.87037037037,0.59336419753,0.6635802469100001,0.9981188265600001,0.6635802469100001,0.9989856314683,101.8472058
128,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.99990348435,0.98233365761,0.9884259259299999,0.99720130085,0.91435185185,0.9992746683446,101.8472058
129,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.85693882445,0.98145202497,1.0,1.0,1.0,1.0,112.85516921
130,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.55324074074,0.99837695052,1.0,1.0,0.99305555556,1.0,63.453992894
131,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.18717346798,0.26311728395,0.321759259259,0.88335015147,0.9722222222200001,0.9999990655389,50.882288999
132,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.33354106437000003,0.130312400002,0.51311728395,0.54358585954,0.65663580247,1.0,42.095339627
133,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.26543209877,0.42938574525999995,0.99970422089,1.0,1.0,1.0,58.114329577
134,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.59985258481,0.79458633628,0.99995010896,0.98070987654,1.0,1.0,58.114329577
135,6,1,2,1,-1,-1,-1,0,4.32456,9.33853,9.33853,9.33853,9.33853,14.285,0.063585490878,0.124513375223,0.98765432099,0.46527777778,0.75308641975,1.0,55.963726353
136,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.16631631530000002,0.92283950617,1.0,0.9614197530899999,1.0,1.0,63.453992894
137,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.92972192756,0.9404794438799999,0.9750468731799999,0.8433641975299999,0.80015432099,0.9998784230312,101.8472058
138,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.27391975309,0.61117704057,0.30941358024689997,0.58209520159,0.351569198853,1.0,42.095339627
139,6,1,2,-1,-1,-1,-1,3,4.32456,4.32456,4.32456,4.32456,4.32456,19.7265,0.45679012346000003,0.159722222222,0.64838165576,0.63964461846,0.398919753086,1.0,41.349311639
140,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.19521604938,0.23765432099,0.9999999240399999,1.0,0.9999758994700001,1.0,58.114329577
141,6,1,1,2,-1,-1,-1,0,6.12595,9.33853,9.33853,9.33853,9.33853,14.285,0.6547782463,0.127638527115,0.90961426991,0.896474555,0.8649691358,1.0,57.765115107
142,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.31558641975,0.25925925926000004,1.0,0.99999754665,1.0,1.0,58.114329577
143,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.33867203579,0.114913195858,0.47222222222,0.92733622587,0.9976851851899999,0.9999160050956,50.882288999
144,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1774691358,0.9999580222,1.0,1.0,1.0,1.0,63.453992894
