index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_weight
13577,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.985572,0.974818,0.985572,0.993382,0.991934,0.997289,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13578,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.961077,0.964211,0.950576,0.972589,0.888568,0.948743,1.0,1.0,1.0,1.0,1.0,0.983102438503,33.127428251
13579,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.982786,0.8775,0.991211,0.959914,0.962218,0.8775,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13580,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.971489,0.951742,0.964211,0.970604,0.919486,0.893651,0.999936103,1.0,1.0,1.0,1.0,1.0,33.127428251
13581,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.950576,0.967016,0.960286,0.964181,0.931105,0.919486,1.0,0.9881,1.0,1.0,1.0,1.0,33.127428251
13582,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.96466,0.967016,0.954951,0.97005,0.964181,0.963534,0.4117,0.9881,0.9622999999999999,1.0,1.0,1.0,33.127428251
13583,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.954951,0.972489,0.960286,0.948743,0.864948,0.964181,0.9623,1.0,1.0,0.9831024385,0.8992,1.0,33.127428251
13584,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.944186,0.955505,0.987636,0.991934,0.955505,0.974576,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13585,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.948743,0.933169,0.964181,0.954951,0.960286,0.947947,0.9831024385,0.9244,1.0,0.9622999999999999,1.0,1.0,33.127428251
13586,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.973847,0.955505,0.991934,0.859375,0.8775,0.986277,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13587,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.972589,0.960286,0.967016,0.939434,0.948743,0.8498,1.0,1.0,0.9881,0.6838,0.9831024385,1.0,33.127428251
13588,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.950576,0.966111,0.966882,0.899682,0.950576,0.972489,1.0,1.0,1.0,0.8943000000000001,1.0,1.0,33.127428251
13589,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.918351,0.985572,0.986277,0.997289,0.99555,0.985572,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13590,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.918351,0.918351,0.991211,0.99555,0.993382,0.987636,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13591,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.970604,0.966111,0.960242,0.966111,0.864948,0.939935,1.0,1.0,0.99525537047,1.0,0.8992,0.9704351486280001,33.127428251
13592,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.986277,0.991211,0.997804,0.986277,0.997289,0.986277,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13593,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.962218,0.944186,0.991211,0.974818,0.991934,0.997289,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13594,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.888568,0.948018,0.972489,0.929105,0.960242,0.971489,1.0,1.0,1.0,1.0,0.99525537047,0.9999361030030001,33.127428251
13595,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.987636,0.986277,0.99555,0.991934,0.918351,0.962218,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
